00020 ; FullListExperiment ; BAR0017Baker_sDozen ; 00232 ; 00050 ; 00020 ; 00010 ; 00003 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 01.6667 ; 00.4180 ; 00.0000 ; 00.4180 ; 00.0000 
00021 ; FullListExperiment ; BAR0018BallroomFavouriteThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00000 ; 00.1000 ; 01.0000 ; 00.1818 ; 01.0000 ; 01.0000 ; 01.0000 ; 00.0750 ; 00.0000 ; 00.0750 ; 00.0000 
00022 ; FullListExperiment ; BAR0018BallroomFavouriteThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00001 ; 00.1000 ; 01.0000 ; 00.1818 ; 01.0000 ; 00.5000 ; 00.3333 ; 00.1420 ; 00.0000 ; 00.1420 ; 00.0000 
00023 ; FullListExperiment ; BAR0018BallroomFavouriteThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00002 ; 00.3333 ; 00.5000 ; 00.4000 ; 00.1500 ; 01.0000 ; 02.0000 ; 00.5180 ; 00.0000 ; 00.5180 ; 00.0000 
00024 ; FullListExperiment ; BAR0018BallroomFavouriteThe ; 00040 ; 00050 ; 00020 ; 00010 ; 00003 ; 00.3333 ; 01.0000 ; 00.5000 ; 00.1500 ; 01.0000 ; 02.0000 ; 00.1090 ; 00.0000 ; 00.1090 ; 00.0000 
00025 ; FullListExperiment ; BAR0019BallydesmondMarchThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00000 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 00.6667 ; 00.0750 ; 00.0000 ; 00.0750 ; 00.0000 
00026 ; FullListExperiment ; BAR0019BallydesmondMarchThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00001 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 00.3333 ; 00.0000 ; 00.1410 ; 00.0000 ; 00.1410 ; 00.0000 
00027 ; FullListExperiment ; BAR0019BallydesmondMarchThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00002 ; 00.1429 ; 01.0000 ; 00.2500 ; 00.3500 ; 01.0000 ; 01.6667 ; 00.5060 ; 00.0000 ; 00.5060 ; 00.0000 
00028 ; FullListExperiment ; BAR0019BallydesmondMarchThe ; 00141 ; 00050 ; 00020 ; 00010 ; 00003 ; 00.1053 ; 01.0000 ; 00.1905 ; 00.9500 ; 01.0000 ; 01.0000 ; 00.2750 ; 00.0000 ; 00.2750 ; 00.0000 
00029 ; FullListExperiment ; BAR0020BalmoralHighlandersThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00000 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 00.6667 ; 00.1060 ; 00.0000 ; 00.1060 ; 00.0000 
00030 ; FullListExperiment ; BAR0020BalmoralHighlandersThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00001 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 00.5000 ; 00.3333 ; 00.1860 ; 00.0000 ; 00.1860 ; 00.0000 
00031 ; FullListExperiment ; BAR0020BalmoralHighlandersThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00002 ; 01.0000 ; 01.0000 ; 01.0000 ; 00.0500 ; 01.0000 ; 02.0000 ; 00.5830 ; 00.0000 ; 00.5830 ; 00.0000 
00032 ; FullListExperiment ; BAR0020BalmoralHighlandersThe ; 00205 ; 00050 ; 00020 ; 00010 ; 00003 ; 00.2500 ; 00.5000 ; 00.3333 ; 00.2000 ; 01.0000 ; 01.6667 ; 00.3920 ; 00.0000 ; 00.3920 ; 00.0000 
00033 ; FullListExperiment ; BAR0021BarleyAndChicory ; 00272 ; 00050 ; 00020 ; 00010 ; 00000 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 00.6667 ; 00.0720 ; 00.0000 ; 00.0720 ; 00.0000 
00034 ; FullListExperiment ; BAR0021BarleyAndChicory ; 00272 ; 00050 ; 00020 ; 00010 ; 00001 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 00.3333 ; 00.0000 ; 00.1370 ; 00.0000 ; 00.1370 ; 00.0000 
00035 ; FullListExperiment ; BAR0021BarleyAndChicory ; 00272 ; 00050 ; 00020 ; 00010 ; 00002 ; 00.0714 ; 01.0000 ; 00.1333 ; 00.7000 ; 01.0000 ; 01.6667 ; 00.5290 ; 00.0000 ; 00.5290 ; 00.0000 
00036 ; FullListExperiment ; BAR0021BarleyAndChicory ; 00110 ; 00050 ; 00020 ; 00010 ; 00003 ; 00.0667 ; 01.0000 ; 00.1250 ; 00.7500 ; 01.0000 ; 01.3333 ; 00.2270 ; 00.0000 ; 00.2270 ; 00.0000 
00037 ; FullListExperiment ; BAR0022BarnDanceSchottischeThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00000 ; 00.1000 ; 01.0000 ; 00.1818 ; 01.0000 ; 00.5000 ; 00.3333 ; 00.0740 ; 00.0000 ; 00.0740 ; 00.0000 
00038 ; FullListExperiment ; BAR0022BarnDanceSchottischeThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00001 ; 00.1000 ; 01.0000 ; 00.1818 ; 01.0000 ; 00.1250 ; 00.0000 ; 00.1390 ; 00.0000 ; 00.1390 ; 00.0000 
00039 ; FullListExperiment ; BAR0022BarnDanceSchottischeThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00002 ; 00.0909 ; 00.5000 ; 00.1538 ; 00.5500 ; 01.0000 ; 01.6667 ; 00.5500 ; 00.0000 ; 00.5500 ; 00.0000 
00040 ; FullListExperiment ; BAR0022BarnDanceSchottischeThe ; 00195 ; 00050 ; 00020 ; 00010 ; 00003 ; 00.1000 ; 01.0000 ; 00.1818 ; 01.0000 ; 01.0000 ; 01.3333 ; 00.3970 ; 00.0000 ; 00.3970 ; 00.0000 
00041 ; FullListExperiment ; BAR0023BattHenry_s ; 00272 ; 00050 ; 00020 ; 00010 ; 00000 ; 00.1500 ; 01.0000 ; 00.2609 ; 01.0000 ; 01.0000 ; 00.6667 ; 00.0730 ; 00.0000 ; 00.0730 ; 00.0000 
00042 ; FullListExperiment ; BAR0023BattHenry_s ; 00272 ; 00050 ; 00020 ; 00010 ; 00001 ; 00.1000 ; 01.0000 ; 00.1818 ; 01.0000 ; 00.2000 ; 00.0000 ; 00.1440 ; 00.0000 ; 00.1440 ; 00.0000 
00043 ; FullListExperiment ; BAR0023BattHenry_s ; 00272 ; 00050 ; 00020 ; 00010 ; 00002 ; 00.0769 ; 01.0000 ; 00.1429 ; 00.6500 ; 01.0000 ; 01.3333 ; 00.5970 ; 00.0000 ; 00.5970 ; 00.0000 
00044 ; FullListExperiment ; BAR0023BattHenry_s ; 00195 ; 00050 ; 00020 ; 00010 ; 00003 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 01.0000 ; 00.4200 ; 00.0000 ; 00.4200 ; 00.0000 
00045 ; FullListExperiment ; BAR0024BattleOfKilliecrankieThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00000 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 00.6667 ; 00.0790 ; 00.0000 ; 00.0790 ; 00.0000 
00046 ; FullListExperiment ; BAR0024BattleOfKilliecrankieThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00001 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 00.3333 ; 00.1430 ; 00.0000 ; 00.1430 ; 00.0000 
00047 ; FullListExperiment ; BAR0024BattleOfKilliecrankieThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00002 ; 00.2857 ; 01.0000 ; 00.4444 ; 00.3500 ; 01.0000 ; 01.6667 ; 00.6190 ; 00.0000 ; 00.6190 ; 00.0000 
00048 ; FullListExperiment ; BAR0024BattleOfKilliecrankieThe ; 00185 ; 00050 ; 00020 ; 00010 ; 00003 ; 00.1429 ; 01.0000 ; 00.2500 ; 00.7000 ; 01.0000 ; 01.3333 ; 00.3980 ; 00.0000 ; 00.3980 ; 00.0000 
00049 ; FullListExperiment ; BAR0025BattleOfTheBraesThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00000 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 00.3333 ; 00.0750 ; 00.0000 ; 00.0750 ; 00.0000 
00050 ; FullListExperiment ; BAR0025BattleOfTheBraesThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00001 ; 00.1000 ; 01.0000 ; 00.1818 ; 01.0000 ; 01.0000 ; 00.3333 ; 00.1380 ; 00.0000 ; 00.1380 ; 00.0000 
00051 ; FullListExperiment ; BAR0025BattleOfTheBraesThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00002 ; 00.1500 ; 01.0000 ; 00.2609 ; 01.0000 ; 01.0000 ; 01.0000 ; 00.5940 ; 00.0000 ; 00.5940 ; 00.0000 
00052 ; FullListExperiment ; BAR0025BattleOfTheBraesThe ; 00193 ; 00050 ; 00020 ; 00010 ; 00003 ; 00.1500 ; 01.0000 ; 00.2609 ; 01.0000 ; 01.0000 ; 01.0000 ; 00.4510 ; 00.0000 ; 00.4510 ; 00.0000 
00053 ; FullListExperiment ; HOR0000ASaluteToAngusChisholm ; 00272 ; 00050 ; 00020 ; 00010 ; 00000 ; 00.1000 ; 01.0000 ; 00.1818 ; 01.0000 ; 01.0000 ; 00.3333 ; 00.0870 ; 00.0000 ; 00.0870 ; 00.0000 
00054 ; FullListExperiment ; HOR0000ASaluteToAngusChisholm ; 00272 ; 00050 ; 00020 ; 00010 ; 00001 ; 00.2000 ; 01.0000 ; 00.3333 ; 01.0000 ; 00.3333 ; 00.0000 ; 00.1540 ; 00.0000 ; 00.1540 ; 00.0000 
